dimx,dimy,dimz,buffer_size,packet_size_min,packet_size_max,routing_type,selection_strategy,traffic_type,injection_rate,steady_state_temp_L0,steady_state_temp_L1,router_avg_temp_L0,router_avg_temp_L1,core_avg_temp_L0,core_avg_temp_L1,mem_avg_temp_L0,mem_avg_temp_L1,total_area,avg_power,avg_cores_power,avg_routers_power,avg_power_per_router,layer_area,area_per_core
15,6,2,10,4,8,oe_3d,thermal,random,0.02,160.3056888888889,158.84745555555557,27.824444444444442,27.49912888888889,26.43782111111111,26.25823666666666,25.94078777777778,25.817997777777773,4.28904e+08 (um^2),3.1879e-07 (J/cycle),2.40761e-07 (J/cycle),7.80293e-08 (J/cycle),4.33496e-10 (J/cycle),2.14452e+08 (um^2),4.69523e+06 (um^2)	Percent (per tile)   
15,6,2,10,4,8,oe_3d,thermal,random,0.03,149.66584444444445,148.36161111111113,27.442180000000004,27.143613333333334,26.304825555555553,26.140683333333335,25.908714444444442,25.79029444444444,4.28904e+08 (um^2),2.90274e-07 (J/cycle),2.23858e-07 (J/cycle),6.64155e-08 (J/cycle),3.68975e-10 (J/cycle),2.14452e+08 (um^2),4.69523e+06 (um^2)	Percent (per tile)   
15,6,2,10,4,8,oe_3d,thermal,random,0.04,148.08956666666666,146.80675555555555,27.392348888888893,27.091602222222217,26.28229888888889,26.12304111111111,25.903288888888888,25.786137777777775,4.28904e+08 (um^2),2.86084e-07 (J/cycle),2.21261e-07 (J/cycle),6.4823e-08 (J/cycle),3.60128e-10 (J/cycle),2.14452e+08 (um^2),4.69523e+06 (um^2)	Percent (per tile)   
15,6,2,10,4,8,oe_3d,thermal,random,0.05,148.1145,146.8308111111111,27.39623777777778,27.092927777777778,26.281881111111108,26.12165333333333,25.903229999999994,25.78597222222222,4.28904e+08 (um^2),2.85981e-07 (J/cycle),2.21212e-07 (J/cycle),6.47698e-08 (J/cycle),3.59832e-10 (J/cycle),2.14452e+08 (um^2),4.69523e+06 (um^2)	Percent (per tile)   
15,6,2,10,4,8,oe_3d,thermal,random,0.06,148.2144,146.92847777777777,27.40039555555555,27.095470000000002,26.28351777777778,26.12227666666667,25.903695555555558,25.78611555555556,4.28904e+08 (um^2),2.86088e-07 (J/cycle),2.213e-07 (J/cycle),6.47871e-08 (J/cycle),3.59928e-10 (J/cycle),2.14452e+08 (um^2),4.69523e+06 (um^2)	Percent (per tile)   
15,6,2,10,4,8,oe_3d,thermal,random,0.07,148.02472222222224,146.744,27.390531111111112,27.09464111111111,26.281972222222223,26.12074222222222,25.903113333333334,25.785548888888883,4.28904e+08 (um^2),2.85807e-07 (J/cycle),2.21108e-07 (J/cycle),6.46987e-08 (J/cycle),3.59437e-10 (J/cycle),2.14452e+08 (um^2),4.69523e+06 (um^2)	Percent (per tile)   
15,6,2,10,4,8,oe_3d,thermal,random,0.08,148.06613333333334,146.7817,27.39455777777778,27.09253333333334,26.281318888888887,26.121512222222226,25.90306555555555,25.78577777777778,4.28904e+08 (um^2),2.85604e-07 (J/cycle),2.21025e-07 (J/cycle),6.45793e-08 (J/cycle),3.58774e-10 (J/cycle),2.14452e+08 (um^2),4.69523e+06 (um^2)	Percent (per tile)   
15,6,2,10,4,8,oe_3d,thermal,random,0.09,148.31002222222222,147.0256222222222,27.40209333333333,27.108745555555554,26.284214444444444,26.123890000000003,25.90357333333333,25.78627777777778,4.28904e+08 (um^2),2.86376e-07 (J/cycle),2.21439e-07 (J/cycle),6.49371e-08 (J/cycle),3.60761e-10 (J/cycle),2.14452e+08 (um^2),4.69523e+06 (um^2)	Percent (per tile)   
15,6,2,10,4,8,oe_3d,thermal,random,0.10,147.85334444444445,146.57257777777778,27.38542888888889,27.08468888888889,26.280063333333338,26.118807777777782,25.902727777777777,25.785139999999995,4.28904e+08 (um^2),2.85439e-07 (J/cycle),2.20952e-07 (J/cycle),6.44874e-08 (J/cycle),3.58264e-10 (J/cycle),2.14452e+08 (um^2),4.69523e+06 (um^2)	Percent (per tile)   
15,7,2,4,4,8,oe_3d,thermal,random,0.01,152.33239047619048,151.19421904761904,27.011801904761903,26.773313333333338,26.22086476190476,26.066597142857145,25.88979047619048,25.773900952380952,4.9582e+08 (um^2),3.10963e-07 (J/cycle),2.48716e-07 (J/cycle),6.22472e-08 (J/cycle),2.96415e-10 (J/cycle),2.4791e+08 (um^2),4.69523e+06 (um^2)	Percent (per tile)   
15,7,2,4,4,8,oe_3d,thermal,random,0.02,148.36193333333333,147.27393333333333,26.894774285714284,26.66730857142857,26.17155238095238,26.024478095238102,25.877670476190474,25.763785714285714,4.9582e+08 (um^2),3.00047e-07 (J/cycle),2.41629e-07 (J/cycle),5.84176e-08 (J/cycle),2.78179e-10 (J/cycle),2.4791e+08 (um^2),4.69523e+06 (um^2)	Percent (per tile)   
15,7,2,4,4,8,oe_3d,thermal,random,0.03,147.7014761904762,146.62022857142858,26.8755180952381,26.644072380952384,26.163397142857143,26.017576190476184,25.87579523809524,25.76225904761905,4.9582e+08 (um^2),2.97907e-07 (J/cycle),2.40453e-07 (J/cycle),5.74537e-08 (J/cycle),2.73589e-10 (J/cycle),2.4791e+08 (um^2),4.69523e+06 (um^2)	Percent (per tile)   
15,7,2,4,4,8,oe_3d,thermal,random,0.04,147.89966666666666,146.81550476190478,26.88368857142857,26.64968285714286,26.165514285714284,26.019107619047613,25.876323809523807,25.762669523809524,4.9582e+08 (um^2),2.98336e-07 (J/cycle),2.40718e-07 (J/cycle),5.76177e-08 (J/cycle),2.7437e-10 (J/cycle),2.4791e+08 (um^2),4.69523e+06 (um^2)	Percent (per tile)   
15,7,2,4,4,8,oe_3d,thermal,random,0.05,147.66214285714284,146.57903809523808,26.87943428571429,26.64299142857143,26.163478095238098,26.017208571428572,25.875634285714288,25.762002857142857,4.9582e+08 (um^2),2.97656e-07 (J/cycle),2.40343e-07 (J/cycle),5.73132e-08 (J/cycle),2.7292e-10 (J/cycle),2.4791e+08 (um^2),4.69523e+06 (um^2)	Percent (per tile)   
15,7,2,4,4,8,oe_3d,thermal,random,0.06,147.9313238095238,146.8469714285714,26.885353333333335,26.654401904761908,26.165690476190477,26.02036190476191,25.876224761904762,25.762745714285717,4.9582e+08 (um^2),2.98436e-07 (J/cycle),2.40754e-07 (J/cycle),5.76813e-08 (J/cycle),2.74673e-10 (J/cycle),2.4791e+08 (um^2),4.69523e+06 (um^2)	Percent (per tile)   
15,7,2,4,4,8,oe_3d,thermal,random,0.07,147.87436190476188,146.79038095238096,26.882839047619047,26.653054285714287,26.164910476190474,26.01942380952381,25.876083809523816,25.76256857142857,4.9582e+08 (um^2),2.9842e-07 (J/cycle),2.40746e-07 (J/cycle),5.76741e-08 (J/cycle),2.74639e-10 (J/cycle),2.4791e+08 (um^2),4.69523e+06 (um^2)	Percent (per tile)   
15,7,2,4,4,8,oe_3d,thermal,random,0.08,147.5512761904762,146.4719142857143,26.87120857142857,26.641307619047616,26.162769523809526,26.016372380952383,25.875464761904762,25.76182285714286,4.9582e+08 (um^2),2.97598e-07 (J/cycle),2.40311e-07 (J/cycle),5.72868e-08 (J/cycle),2.72794e-10 (J/cycle),2.4791e+08 (um^2),4.69523e+06 (um^2)	Percent (per tile)   
15,7,2,4,4,8,oe_3d,thermal,random,0.09,147.74648571428574,146.6637142857143,26.87906857142857,26.64530952380952,26.163980000000002,26.017994285714288,25.87587238095238,25.762286666666665,4.9582e+08 (um^2),2.97965e-07 (J/cycle),2.40482e-07 (J/cycle),5.74825e-08 (J/cycle),2.73726e-10 (J/cycle),2.4791e+08 (um^2),4.69523e+06 (um^2)	Percent (per tile)   
15,7,2,4,4,8,oe_3d,thermal,random,0.10,147.5728,146.49152380952378,26.874016190476194,26.638206666666665,26.162608571428574,26.015994285714285,25.875565714285717,25.76182380952381,4.9582e+08 (um^2),2.97561e-07 (J/cycle),2.40281e-07 (J/cycle),5.72799e-08 (J/cycle),2.72761e-10 (J/cycle),2.4791e+08 (um^2),4.69523e+06 (um^2)	Percent (per tile)   
15,7,2,6,4,8,oe_3d,thermal,random,0.01,157.50467619047618,156.28840952380952,27.223196190476195,26.963150476190474,26.26617238095238,26.106402857142857,25.90089714285714,25.783360000000002,4.97342e+08 (um^2),3.24684e-07 (J/cycle),2.55454e-07 (J/cycle),6.92303e-08 (J/cycle),3.29668e-10 (J/cycle),2.48671e+08 (um^2),4.69523e+06 (um^2)	Percent (per tile)   
15,7,2,6,4,8,oe_3d,thermal,random,0.02,159.33926666666667,158.0923142857143,27.31432857142857,27.041226666666663,26.277032380952377,26.117243809523806,25.903422857142857,25.785911428571428,4.97342e+08 (um^2),3.28452e-07 (J/cycle),2.56894e-07 (J/cycle),7.15586e-08 (J/cycle),3.40755e-10 (J/cycle),2.48671e+08 (um^2),4.69523e+06 (um^2)	Percent (per tile)   
15,7,2,6,4,8,oe_3d,thermal,random,0.03,154.2206380952381,153.03530476190477,27.154937142857143,26.881420952380953,26.218685714285716,26.06595523809524,25.88927619047619,25.773725714285714,4.97342e+08 (um^2),3.14806e-07 (J/cycle),2.48594e-07 (J/cycle),6.62119e-08 (J/cycle),3.15295e-10 (J/cycle),2.48671e+08 (um^2),4.69523e+06 (um^2)	Percent (per tile)   
15,7,2,6,4,8,oe_3d,thermal,random,0.04,153.69506666666666,152.5202,27.132532380952384,26.871274285714282,26.213488571428574,26.060636190476192,25.887941904761906,25.772446666666664,4.97342e+08 (um^2),3.13126e-07 (J/cycle),2.47744e-07 (J/cycle),6.53816e-08 (J/cycle),3.11341e-10 (J/cycle),2.48671e+08 (um^2),4.69523e+06 (um^2)	Percent (per tile)   
15,7,2,6,4,8,oe_3d,thermal,random,0.05,153.85874285714286,152.68053333333333,27.141013333333333,26.87281714285714,26.215057142857148,26.062357142857145,25.88834476190476,25.772893333333332,4.97342e+08 (um^2),3.13491e-07 (J/cycle),2.47982e-07 (J/cycle),6.55084e-08 (J/cycle),3.11945e-10 (J/cycle),2.48671e+08 (um^2),4.69523e+06 (um^2)	Percent (per tile)   
15,7,2,6,4,8,oe_3d,thermal,random,0.06,153.8361238095238,152.6559238095238,27.14122095238095,26.870575238095242,26.214669523809526,26.06152380952381,25.888369523809523,25.772737142857142,4.97342e+08 (um^2),3.13324e-07 (J/cycle),2.47892e-07 (J/cycle),6.54327e-08 (J/cycle),3.11584e-10 (J/cycle),2.48671e+08 (um^2),4.69523e+06 (um^2)	Percent (per tile)   
15,7,2,6,4,8,oe_3d,thermal,random,0.07,153.63825714285716,152.4653142857143,27.130020000000002,26.869722857142854,26.21276476190476,26.060448571428577,25.887774285714286,25.77237238095238,4.97342e+08 (um^2),3.12832e-07 (J/cycle),2.47598e-07 (J/cycle),6.52341e-08 (J/cycle),3.10639e-10 (J/cycle),2.48671e+08 (um^2),4.69523e+06 (um^2)	Percent (per tile)   
15,7,2,6,4,8,oe_3d,thermal,random,0.08,153.75569523809523,152.58175238095237,27.132991428571426,26.87515523809524,26.21354761904762,26.06171523809524,25.887963809523807,25.772701904761902,4.97342e+08 (um^2),3.13235e-07 (J/cycle),2.47796e-07 (J/cycle),6.54396e-08 (J/cycle),3.11617e-10 (J/cycle),2.48671e+08 (um^2),4.69523e+06 (um^2)	Percent (per tile)   
15,7,2,6,4,8,oe_3d,thermal,random,0.09,153.92728571428572,152.74928571428572,27.142187619047622,26.878644761904763,26.215690476190478,26.063225714285714,25.888399047619046,25.77298761904762,4.97342e+08 (um^2),3.13519e-07 (J/cycle),2.47982e-07 (J/cycle),6.55374e-08 (J/cycle),3.12083e-10 (J/cycle),2.48671e+08 (um^2),4.69523e+06 (um^2)	Percent (per tile)   
15,7,2,6,4,8,oe_3d,thermal,random,0.10,153.88250476190476,152.70294285714286,27.143383809523808,26.872055238095236,26.21485714285714,26.061977142857142,25.888356190476195,25.77288190476191,4.97342e+08 (um^2),3.13488e-07 (J/cycle),2.47957e-07 (J/cycle),6.55308e-08 (J/cycle),3.12052e-10 (J/cycle),2.48671e+08 (um^2),4.69523e+06 (um^2)	Percent (per tile)   
15,7,2,8,4,8,oe_3d,thermal,random,0.01,158.54843809523808,157.3262,27.238193333333328,26.97464857142857,26.26754952380952,26.10779904761905,25.90295904761905,25.785351428571428,4.98865e+08 (um^2),3.28048e-07 (J/cycle),2.56933e-07 (J/cycle),7.11148e-08 (J/cycle),3.38642e-10 (J/cycle),2.49432e+08 (um^2),4.69523e+06 (um^2)	Percent (per tile)   
15,7,2,8,4,8,oe_3d,thermal,random,0.02,170.43740952380952,169.04431428571428,27.694733333333335,27.386568571428576,26.37770857142857,26.20574761904762,25.929672380952383,25.808569523809524,4.98865e+08 (um^2),3.5865e-07 (J/cycle),2.73197e-07 (J/cycle),8.5453e-08 (J/cycle),4.06919e-10 (J/cycle),2.49432e+08 (um^2),4.69523e+06 (um^2)	Percent (per tile)   
15,7,2,8,4,8,oe_3d,thermal,random,0.03,159.43294285714285,158.18141904761904,27.336534285714286,27.046431428571427,26.25734380952381,26.099582857142853,25.900394285714285,25.783358095238093,4.98865e+08 (um^2),3.28885e-07 (J/cycle),2.55556e-07 (J/cycle),7.33282e-08 (J/cycle),3.49182e-10 (J/cycle),2.49432e+08 (um^2),4.69523e+06 (um^2)	Percent (per tile)   
15,7,2,8,4,8,oe_3d,thermal,random,0.04,157.90804761904764,156.67702857142856,27.287035238095243,27.003998095238096,26.23999714285714,26.08444761904762,25.896149523809523,25.779721904761907,4.98865e+08 (um^2),3.24433e-07 (J/cycle),2.53005e-07 (J/cycle),7.14283e-08 (J/cycle),3.40135e-10 (J/cycle),2.49432e+08 (um^2),4.69523e+06 (um^2)	Percent (per tile)   
15,7,2,8,4,8,oe_3d,thermal,random,0.05,157.6038,156.3802761904762,27.27104476190476,26.997476190476192,26.236249523809523,26.082649523809522,25.89529333333334,25.779353333333333,4.98865e+08 (um^2),3.23524e-07 (J/cycle),2.52611e-07 (J/cycle),7.0913e-08 (J/cycle),3.37681e-10 (J/cycle),2.49432e+08 (um^2),4.69523e+06 (um^2)	Percent (per tile)   
15,7,2,8,4,8,oe_3d,thermal,random,0.06,157.50439999999995,156.2786,27.272251428571426,26.990522857142857,26.23616380952381,26.080434285714286,25.895271428571423,25.77884476190476,4.98865e+08 (um^2),3.23069e-07 (J/cycle),2.52322e-07 (J/cycle),7.07474e-08 (J/cycle),3.36892e-10 (J/cycle),2.49432e+08 (um^2),4.69523e+06 (um^2)	Percent (per tile)   
15,7,2,8,4,8,oe_3d,thermal,random,0.07,157.72820952380957,156.4985142857143,27.28312095238095,26.997472380952377,26.23762095238095,26.08266190476191,25.895629523809518,25.779320952380957,4.98865e+08 (um^2),3.2359e-07 (J/cycle),2.52614e-07 (J/cycle),7.09755e-08 (J/cycle),3.37979e-10 (J/cycle),2.49432e+08 (um^2),4.69523e+06 (um^2)	Percent (per tile)   
15,7,2,8,4,8,oe_3d,thermal,random,0.08,157.77280952380954,156.54221904761906,27.283737142857145,26.998192380952386,26.23850571428571,26.082882857142856,25.8957980952381,25.77938666666667,4.98865e+08 (um^2),3.23642e-07 (J/cycle),2.52642e-07 (J/cycle),7.0999e-08 (J/cycle),3.38091e-10 (J/cycle),2.49432e+08 (um^2),4.69523e+06 (um^2)	Percent (per tile)   
15,7,2,8,4,8,oe_3d,thermal,random,0.09,157.67960000000005,156.45345714285716,27.275096190476187,26.99888857142857,26.237630476190475,26.082587619047622,25.895580000000002,25.77931428571429,4.98865e+08 (um^2),3.23594e-07 (J/cycle),2.52638e-07 (J/cycle),7.09569e-08 (J/cycle),3.3789e-10 (J/cycle),2.49432e+08 (um^2),4.69523e+06 (um^2)	Percent (per tile)   
15,7,2,8,4,8,oe_3d,thermal,random,0.10,157.81750476190476,156.58645714285714,27.284456190476188,26.998947619047616,26.23836,26.083605714285714,25.895893333333333,25.779612380952383,4.98865e+08 (um^2),3.23921e-07 (J/cycle),2.52802e-07 (J/cycle),7.11186e-08 (J/cycle),3.3866e-10 (J/cycle),2.49432e+08 (um^2),4.69523e+06 (um^2)	Percent (per tile)   
15,7,2,10,4,8,oe_3d,thermal,random,0.01,158.53018095238096,157.31469523809525,27.20126476190476,26.940885714285717,26.27469523809524,26.114702857142856,25.901381904761905,25.784214285714285,5.00387e+08 (um^2),3.28391e-07 (J/cycle),2.56876e-07 (J/cycle),7.15152e-08 (J/cycle),3.40548e-10 (J/cycle),2.50194e+08 (um^2),4.69523e+06 (um^2)	Percent (per tile)   
15,7,2,10,4,8,oe_3d,thermal,random,0.02,174.03446666666665,172.59552380952383,27.791438095238096,27.47432285714286,26.418460000000003,26.24098952380952,25.93585904761905,25.813762857142862,5.00387e+08 (um^2),3.6841e-07 (J/cycle),2.77939e-07 (J/cycle),9.04714e-08 (J/cycle),4.30816e-10 (J/cycle),2.50194e+08 (um^2),4.69523e+06 (um^2)	Percent (per tile)   
15,7,2,10,4,8,oe_3d,thermal,random,0.03,161.89881904761907,160.61678095238096,27.39585047619047,27.099992380952383,26.285922857142854,26.12458761904762,25.904270476190472,25.786631428571425,5.00387e+08 (um^2),3.35484e-07 (J/cycle),2.58629e-07 (J/cycle),7.68555e-08 (J/cycle),3.65979e-10 (J/cycle),2.50194e+08 (um^2),4.69523e+06 (um^2)	Percent (per tile)   
15,7,2,10,4,8,oe_3d,thermal,random,0.04,159.71327619047622,158.4618,27.324546666666663,27.041082857142857,26.261431428571427,26.103653333333334,25.898129523809526,25.781537142857143,5.00387e+08 (um^2),3.29282e-07 (J/cycle),2.55029e-07 (J/cycle),7.42525e-08 (J/cycle),3.53584e-10 (J/cycle),2.50194e+08 (um^2),4.69523e+06 (um^2)	Percent (per tile)   
15,7,2,10,4,8,oe_3d,thermal,random,0.05,159.8278857142857,158.57199999999997,27.335174285714285,27.041501904761905,26.26317904761905,26.103104761904763,25.89859142857143,25.781444761904762,5.00387e+08 (um^2),3.29409e-07 (J/cycle),2.55143e-07 (J/cycle),7.42664e-08 (J/cycle),3.53649e-10 (J/cycle),2.50194e+08 (um^2),4.69523e+06 (um^2)	Percent (per tile)   
15,7,2,10,4,8,oe_3d,thermal,random,0.06,159.84880952380948,158.59533333333331,27.330549523809523,27.045053333333332,26.262524761904764,26.105093333333333,25.898413333333334,25.781855238095236,5.00387e+08 (um^2),3.29382e-07 (J/cycle),2.55154e-07 (J/cycle),7.42278e-08 (J/cycle),3.53466e-10 (J/cycle),2.50194e+08 (um^2),4.69523e+06 (um^2)	Percent (per tile)   
15,7,2,10,4,8,oe_3d,thermal,random,0.07,159.4117047619048,158.16012380952378,27.319496190476194,27.0266019047619,26.25844,26.09968857142857,25.897584761904763,25.78070761904762,5.00387e+08 (um^2),3.28302e-07 (J/cycle),2.5455e-07 (J/cycle),7.37525e-08 (J/cycle),3.51202e-10 (J/cycle),2.50194e+08 (um^2),4.69523e+06 (um^2)	Percent (per tile)   
15,7,2,10,4,8,oe_3d,thermal,random,0.08,159.54021904761908,158.287,27.327014285714288,27.031014285714285,26.260126666666665,26.100538095238097,25.89781904761905,25.78082857142857,5.00387e+08 (um^2),3.28598e-07 (J/cycle),2.54712e-07 (J/cycle),7.38865e-08 (J/cycle),3.51841e-10 (J/cycle),2.50194e+08 (um^2),4.69523e+06 (um^2)	Percent (per tile)   
15,7,2,10,4,8,oe_3d,thermal,random,0.09,159.7644952380952,158.50927619047619,27.332438095238096,27.03975333333334,26.26124952380953,26.10365714285714,25.898120952380953,25.78152666666667,5.00387e+08 (um^2),3.2899e-07 (J/cycle),2.54931e-07 (J/cycle),7.40586e-08 (J/cycle),3.5266e-10 (J/cycle),2.50194e+08 (um^2),4.69523e+06 (um^2)	Percent (per tile)   
15,7,2,10,4,8,oe_3d,thermal,random,0.10,159.73208571428574,158.47628571428572,27.332555238095235,27.03816285714286,26.262290476190476,26.103399047619046,25.898278095238094,25.781321904761906,5.00387e+08 (um^2),3.28973e-07 (J/cycle),2.54942e-07 (J/cycle),7.40313e-08 (J/cycle),3.5253e-10 (J/cycle),2.50194e+08 (um^2),4.69523e+06 (um^2)	Percent (per tile)   
15,8,2,4,4,8,oe_3d,thermal,random,0.01,163.83508333333333,162.69612500000002,27.031925,26.793635000000002,26.20748833333333,26.056106666666665,25.88650166666667,25.7713925,5.66651e+08 (um^2),3.52583e-07 (J/cycle),2.82164e-07 (J/cycle),7.04195e-08 (J/cycle),2.93415e-10 (J/cycle),2.83326e+08 (um^2),4.69523e+06 (um^2)	Percent (per tile)   
15,8,2,4,4,8,oe_3d,thermal,random,0.02,158.80088333333333,157.71893333333335,26.88925,26.656109166666663,26.1549525,26.00964333333333,25.873595,25.760249999999996,5.66651e+08 (um^2),3.38433e-07 (J/cycle),2.73351e-07 (J/cycle),6.5082e-08 (J/cycle),2.71175e-10 (J/cycle),2.83326e+08 (um^2),4.69523e+06 (um^2)	Percent (per tile)   
15,8,2,4,4,8,oe_3d,thermal,random,0.03,157.99240833333334,156.92016666666666,26.862618333333334,26.630250833333335,26.147538333333333,26.002966666666666,25.8718025,25.758711666666667,5.66651e+08 (um^2),3.35923e-07 (J/cycle),2.72104e-07 (J/cycle),6.38191e-08 (J/cycle),2.65913e-10 (J/cycle),2.83326e+08 (um^2),4.69523e+06 (um^2)	Percent (per tile)   
15,8,2,4,4,8,oe_3d,thermal,random,0.04,157.80236666666667,156.73379166666666,26.8542425,26.6258275,26.14578083333333,26.00261,25.871366666666667,25.7585325,5.66651e+08 (um^2),3.35331e-07 (J/cycle),2.71815e-07 (J/cycle),6.3516e-08 (J/cycle),2.6465e-10 (J/cycle),2.83326e+08 (um^2),4.69523e+06 (um^2)	Percent (per tile)   
15,8,2,4,4,8,oe_3d,thermal,random,0.05,157.84485,156.77510833333332,26.856502499999998,26.626180833333333,26.145928333333337,26.002791666666667,25.8714325,25.75859666666667,5.66651e+08 (um^2),3.35603e-07 (J/cycle),2.71943e-07 (J/cycle),6.36596e-08 (J/cycle),2.65248e-10 (J/cycle),2.83326e+08 (um^2),4.69523e+06 (um^2)	Percent (per tile)   
15,8,2,4,4,8,oe_3d,thermal,random,0.06,157.5519833333333,156.4840666666667,26.84893333333333,26.613871666666668,26.144706666666664,25.999828333333333,25.871034166666664,25.757877500000003,5.66651e+08 (um^2),3.3477e-07 (J/cycle),2.71529e-07 (J/cycle),6.32402e-08 (J/cycle),2.63501e-10 (J/cycle),2.83326e+08 (um^2),4.69523e+06 (um^2)	Percent (per tile)   
15,8,2,4,4,8,oe_3d,thermal,random,0.07,157.66490833333336,156.60026666666667,26.845599166666666,26.623682499999997,26.144434999999998,26.0014325,25.871143333333336,25.758328333333335,5.66651e+08 (um^2),3.35071e-07 (J/cycle),2.71692e-07 (J/cycle),6.33792e-08 (J/cycle),2.6408e-10 (J/cycle),2.83326e+08 (um^2),4.69523e+06 (um^2)	Percent (per tile)   
15,8,2,4,4,8,oe_3d,thermal,random,0.08,157.730525,156.66216666666665,26.851105833333335,26.622396666666667,26.1451575,26.001512499999997,25.871347500000002,25.758354166666667,5.66651e+08 (um^2),3.35199e-07 (J/cycle),2.71722e-07 (J/cycle),6.34774e-08 (J/cycle),2.64489e-10 (J/cycle),2.83326e+08 (um^2),4.69523e+06 (um^2)	Percent (per tile)   
15,8,2,4,4,8,oe_3d,thermal,random,0.09,157.61905833333333,156.55148333333332,26.848225000000003,26.61756833333333,26.14430666666666,26.000643333333333,25.87109,25.758154166666667,5.66651e+08 (um^2),3.35021e-07 (J/cycle),2.71629e-07 (J/cycle),6.33927e-08 (J/cycle),2.64136e-10 (J/cycle),2.83326e+08 (um^2),4.69523e+06 (um^2)	Percent (per tile)   
15,8,2,4,4,8,oe_3d,thermal,random,0.10,157.82505833333332,156.755275,26.856765,26.628448333333335,26.14588666666667,26.002410833333332,25.87134083333334,25.758421666666667,5.66651e+08 (um^2),3.35454e-07 (J/cycle),2.71852e-07 (J/cycle),6.36016e-08 (J/cycle),2.65007e-10 (J/cycle),2.83326e+08 (um^2),4.69523e+06 (um^2)	Percent (per tile)   
15,8,2,6,4,8,oe_3d,thermal,random,0.01,170.32658333333333,169.10055,27.277228333333333,27.021366666666662,26.257259999999995,26.100426666666667,25.898810833333336,25.7820275,5.68391e+08 (um^2),3.69492e-07 (J/cycle),2.90513e-07 (J/cycle),7.8979e-08 (J/cycle),3.29079e-10 (J/cycle),2.84196e+08 (um^2),4.69523e+06 (um^2)	Percent (per tile)   
15,8,2,6,4,8,oe_3d,thermal,random,0.02,169.70917500000002,168.478575,27.28933083333333,27.012661666666666,26.245527499999998,26.088820833333337,25.895789166666667,25.779159166666666,5.68391e+08 (um^2),3.67556e-07 (J/cycle),2.88488e-07 (J/cycle),7.90686e-08 (J/cycle),3.29452e-10 (J/cycle),2.84196e+08 (um^2),4.69523e+06 (um^2)	Percent (per tile)   
15,8,2,6,4,8,oe_3d,thermal,random,0.03,164.57592499999998,163.410025,27.123994166666666,26.865265833333336,26.195640000000004,26.04607,25.883549166666665,25.768964166666667,5.68391e+08 (um^2),3.53282e-07 (J/cycle),2.80216e-07 (J/cycle),7.30666e-08 (J/cycle),3.04444e-10 (J/cycle),2.84196e+08 (um^2),4.69523e+06 (um^2)	Percent (per tile)   
15,8,2,6,4,8,oe_3d,thermal,random,0.04,164.03245,162.87135833333335,27.11032583333333,26.843249166666666,26.190800833333334,26.041378333333334,25.882385833333334,25.767873333333334,5.68391e+08 (um^2),3.51411e-07 (J/cycle),2.79334e-07 (J/cycle),7.20763e-08 (J/cycle),3.00318e-10 (J/cycle),2.84196e+08 (um^2),4.69523e+06 (um^2)	Percent (per tile)   
15,8,2,6,4,8,oe_3d,thermal,random,0.05,163.952775,162.794475,27.105228333333333,26.842111666666668,26.190038333333334,26.04102333333333,25.8822075,25.767812499999998,5.68391e+08 (um^2),3.51275e-07 (J/cycle),2.79293e-07 (J/cycle),7.19817e-08 (J/cycle),2.99924e-10 (J/cycle),2.84196e+08 (um^2),4.69523e+06 (um^2)	Percent (per tile)   
15,8,2,6,4,8,oe_3d,thermal,random,0.06,163.65210833333333,162.49527499999996,27.095737500000002,26.830901666666666,26.188009166666667,26.038120833333334,25.881775833333332,25.767115,5.68391e+08 (um^2),3.50547e-07 (J/cycle),2.78882e-07 (J/cycle),7.16655e-08 (J/cycle),2.98606e-10 (J/cycle),2.84196e+08 (um^2),4.69523e+06 (um^2)	Percent (per tile)   
15,8,2,6,4,8,oe_3d,thermal,random,0.07,163.860975,162.70686666666668,27.095975833333334,26.84264666666667,26.18929166666667,26.040511666666667,25.882113333333333,25.76771083333334,5.68391e+08 (um^2),3.50986e-07 (J/cycle),2.79127e-07 (J/cycle),7.18591e-08 (J/cycle),2.99413e-10 (J/cycle),2.84196e+08 (um^2),4.69523e+06 (um^2)	Percent (per tile)   
15,8,2,6,4,8,oe_3d,thermal,random,0.08,164.11866666666666,162.95493333333334,27.114059166666667,26.844575000000003,26.191769166666667,26.04168583333333,25.882675833333334,25.767965000000004,5.68391e+08 (um^2),3.51581e-07 (J/cycle),2.79427e-07 (J/cycle),7.21537e-08 (J/cycle),3.0064e-10 (J/cycle),2.84196e+08 (um^2),4.69523e+06 (um^2)	Percent (per tile)   
15,8,2,6,4,8,oe_3d,thermal,random,0.09,163.75595,162.59978333333336,27.100165833333335,26.8379225,26.18900416666667,26.040084166666666,25.88172083333333,25.767349166666666,5.68391e+08 (um^2),3.50822e-07 (J/cycle),2.7903e-07 (J/cycle),7.1792e-08 (J/cycle),2.99133e-10 (J/cycle),2.84196e+08 (um^2),4.69523e+06 (um^2)	Percent (per tile)   
15,8,2,6,4,8,oe_3d,thermal,random,0.10,163.71014166666663,162.55585,27.093544166666668,26.8369725,26.187889166666665,26.03931,25.881772500000004,25.7673675,5.68391e+08 (um^2),3.50614e-07 (J/cycle),2.78904e-07 (J/cycle),7.17102e-08 (J/cycle),2.98792e-10 (J/cycle),2.84196e+08 (um^2),4.69523e+06 (um^2)	Percent (per tile)   
