dimx,dimy,dimz,buffer_size,packet_size_min,packet_size_max,routing_type,selection_strategy,traffic_type,injection_rate,steady_state_temp_L0,steady_state_temp_L1,router_avg_temp_L0,router_avg_temp_L1,core_avg_temp_L0,core_avg_temp_L1,mem_avg_temp_L0,mem_avg_temp_L1,total_area,avg_power,avg_cores_power,avg_routers_power,avg_power_per_router,layer_area,area_per_core
3,2,2,8,4,8,oe_3d,thermal,random,0.05,81.9609666666667,80.1391166666667,27.25,27.0082833333333,26.8043,26.60845,25.8336333333333,25.7414333333333,2.85066e+07 (um^2),2.79147e-08 (J/cycle),2.28121e-08 (J/cycle),5.10261e-09 (J/cycle),4.25218e-10 (J/cycle),1.42533e+07 (um^2),4.69523e+06 (um^2)
3,2,2,8,4,8,oe_3d,thermal,random,0.06,85.8264666666667,83.80815,27.4546,27.1910833333333,26.9626,26.75115,25.8505,25.7575333333333,2.85066e+07 (um^2),3.05828e-08 (J/cycle),2.4876e-08 (J/cycle),5.70672e-09 (J/cycle),4.7556e-10 (J/cycle),1.42533e+07 (um^2),4.69523e+06 (um^2)
3,2,2,8,4,8,oe_3d,thermal,random,0.07,89.5668166666667,87.3660666666667,27.7975333333333,27.5063166666667,27.2206333333333,26.992,25.9208,25.8202,2.85066e+07 (um^2),3.31949e-08 (J/cycle),2.68919e-08 (J/cycle),6.303e-09 (J/cycle),5.2525e-10 (J/cycle),1.42533e+07 (um^2),4.69523e+06 (um^2)
3,2,2,8,4,8,oe_3d,thermal,random,0.08,91.1139666666667,88.8311,27.8447333333333,27.5418833333333,27.2648833333333,27.0257333333333,25.9166333333333,25.8162,2.85066e+07 (um^2),3.42614e-08 (J/cycle),2.77194e-08 (J/cycle),6.54201e-09 (J/cycle),5.45168e-10 (J/cycle),1.42533e+07 (um^2),4.69523e+06 (um^2)
3,2,2,8,4,8,oe_3d,thermal,random,0.09,91.2016666666667,88.9153,27.7809666666667,27.49205,27.2201166666667,26.9922833333333,25.8946333333333,25.7988166666667,2.85066e+07 (um^2),3.43642e-08 (J/cycle),2.78081e-08 (J/cycle),6.55612e-09 (J/cycle),5.46343e-10 (J/cycle),1.42533e+07 (um^2),4.69523e+06 (um^2)
3,2,2,8,4,8,oe_3d,thermal,random,0.1,91.1919333333333,88.9183666666667,27.91625,27.6312666666667,27.31815,27.0962833333333,25.9446666666667,25.8437833333333,2.85066e+07 (um^2),3.43307e-08 (J/cycle),2.77741e-08 (J/cycle),6.55666e-09 (J/cycle),5.46388e-10 (J/cycle),1.42533e+07 (um^2),4.69523e+06 (um^2)
3,2,2,10,4,8,oe_3d,thermal,random,0.01,66.7263666666667,65.6776666666667,26.1810666666667,26.05645,25.9914833333333,25.8876833333333,25.6660833333333,25.5952,2.85936e+07 (um^2),1.7493e-08 (J/cycle),1.47025e-08 (J/cycle),2.79054e-09 (J/cycle),2.32545e-10 (J/cycle),1.42968e+07 (um^2),4.69523e+06 (um^2)
3,2,2,10,4,8,oe_3d,thermal,random,0.02,70.52395,69.28385,26.4611833333333,26.3079,26.2132666666667,26.0903833333333,25.71925,25.6420666666667,2.85936e+07 (um^2),2.01346e-08 (J/cycle),1.67504e-08 (J/cycle),3.38421e-09 (J/cycle),2.82018e-10 (J/cycle),1.42968e+07 (um^2),4.69523e+06 (um^2)
3,2,2,10,4,8,oe_3d,thermal,random,0.03,74.31065,72.8742833333333,26.6369666666667,26.4583166666667,26.35175,26.2082,25.7184,25.6422166666667,2.85936e+07 (um^2),2.27396e-08 (J/cycle),1.87671e-08 (J/cycle),3.97251e-09 (J/cycle),3.31042e-10 (J/cycle),1.42968e+07 (um^2),4.69523e+06 (um^2)
3,2,2,10,4,8,oe_3d,thermal,random,0.04,78.0804,76.4581166666667,26.9280666666667,26.72325,26.58415,26.4186,25.7775666666667,25.6941,2.85936e+07 (um^2),2.53577e-08 (J/cycle),2.07939e-08 (J/cycle),4.56383e-09 (J/cycle),3.80319e-10 (J/cycle),1.42968e+07 (um^2),4.69523e+06 (um^2)
